Date Time,Consumption [kW],Generator [kW],Heater [KW],Office [kW],AC [kW],Motor pump [kW],Solar [kW],temperature
1574275348,0.925399354,0.02015125,0.045221775,0.0428108,0.120039183,0.030838267,0.020190416,38.16813
1574275349,1.061278665,0.01994545,0.0215031,0.0428624,0.119577033,0.030803733,0.019984216,38.16813
1574275350,1.442788013,0.01977395,0.022069875,0.04257,0.136368483,0.030890067,0.019812384,38.16813
1574275351,1.695411706,0.0208201,0.02249925,0.0423808,0.151054583,0.030821,0.020860566,38.16813
1574275352,1.668874857,0.02179765,0.022482075,0.0423808,0.119217583,0.030838267,0.021840016,38.16813
1574275353,1.629273715,0.02186625,0.02243055,0.0423808,0.119662617,0.030821,0.02190875,38.16813
1574275354,1.524049344,0.02186625,0.0222588,0.042398,0.119046417,0.030700133,0.02190875,37.99422
1574275355,1.218600461,0.02203775,0.021623325,0.0425528,0.128905617,0.030631067,0.022080584,37.99422
1574275356,1.014648365,0.02234645,0.0210909,0.0427076,0.1185158,0.030907333,0.022389884,37.99422
1574275357,1.155710794,0.0225694,0.105643425,0.0428108,0.118344633,0.0309764,0.022613266,37.99422
1574275358,0.926925888,0.0230153,0.0916458,0.0428796,0.118892367,0.030648333,0.023060034,37.99422
1574275359,0.988661779,0.02385565,0.10157295,0.042914,0.118344633,0.030648333,0.023902016,37.99422
1574275360,2.805219965,0.02416435,0.382435725,0.0428108,0.1178996,0.030786467,0.024211316,37.99422
1574275361,2.458696656,0.024353,0.482531625,0.0428624,0.1176942,0.030734667,0.024400334,37.99422
1574275362,1.388010279,0.0239414,0.4601526,0.0428796,0.11774555,0.030682867,0.023987934,37.99422
1574275363,1.055829293,0.02313535,0.108425775,0.0428108,0.155196817,0.030786467,0.023180316,37.99422
1574275364,0.907950711,0.0232897,0.021142425,0.0427936,0.11846445,0.030803733,0.023334966,37.99422
1574275365,0.885318951,0.02454165,0.02112525,0.042828,0.127279533,0.0306656,0.02458935,37.99422
1574275366,0.880064832,0.02615375,0.02112525,0.0428108,0.118276167,0.0307692,0.026204584,37.99422
1574275367,1.153722748,0.0266168,0.024165225,0.0427076,0.118036533,0.030803733,0.026668534,37.99422
1574275368,1.308772493,0.0258965,0.1628877,0.0426044,0.118498683,0.030682867,0.025946834,37.99422
1574275369,2.388458323,0.02584505,0.160946925,0.042312,0.118139233,0.030475667,0.025895284,37.99422
1574275370,4.849604535,0.02680545,0.1582848,0.0421916,0.117728433,0.030285733,0.02685755,37.99422
1574275371,5.206068068,0.0269598,0.226452375,0.0421572,0.117471683,0.030423867,0.0270122,37.99422
1574275372,5.153260627,0.0266168,0.226246275,0.0420712,0.117214933,0.0307174,0.026668534,37.99422
1574275373,5.77596241,0.0272685,0.62582265,0.042226,0.117351867,0.030423867,0.0273215,37.99422
1574275374,5.619013373,0.0282632,0.636797475,0.0422604,0.11692395,0.0303548,0.028318134,37.99422
1574275375,5.744792707,0.0276115,0.634976925,0.0423808,0.11671855,0.030475667,0.027665166,37.99422
1574275376,5.02295494,0.02673685,0.635595225,0.0426044,0.116427567,0.029526,0.026788816,37.99422
1574275377,4.546179197,0.02653105,0.536598525,0.0427248,0.116222167,0.0294224,0.026582616,37.99422
1574275378,4.343913389,0.02718275,0.33096225,0.0426904,0.116735667,0.029543267,0.027235584,37.99422
1574275379,3.886663085,0.029498,0.0203352,0.0425872,0.116085233,0.0294742,0.029555334,37.99422
1574275380,4.052931081,0.03191615,0.020352375,0.0426044,0.11589695,0.029526,0.031978184,37.99422
1574275381,3.878302647,0.0340599,0.0204726,0.0426044,0.11579425,0.0297332,0.0341261,37.99422
1574275382,2.195227469,0.0354662,0.020695875,0.0426904,0.116170817,0.030009467,0.035535134,37.99422
1574275383,0.833168275,0.0366324,0.0208161,0.0427248,0.116992417,0.030182133,0.0367036,37.99422
1574275384,0.827896406,0.0381416,0.0207474,0.0427592,0.116478917,0.030130333,0.038215734,37.99422
1574275385,0.835387075,0.03809015,0.020764575,0.0426904,0.116427567,0.030164867,0.038164184,37.99422
1574275386,2.141710013,0.03781575,0.0205413,0.0425528,0.116085233,0.029923133,0.03788925,37.99422
1574275387,3.038726477,0.03743845,0.020592825,0.0426216,0.115931183,0.029698667,0.037511216,37.99422
1574275388,3.21591097,0.03692395,0.111070725,0.042656,0.116444683,0.029750467,0.036995716,37.99422
1574275389,4.559491997,0.0359121,0.2406561,0.0426388,0.1157429,0.029456933,0.0359819,37.99422
1574275390,4.759965014,0.03469445,0.50896395,0.0427248,0.115349217,0.029301533,0.034761884,37.99422
1574275391,4.611181162,0.03284225,0.5035023,0.0426388,0.182001517,0.029560533,0.032906084,37.99422
1574275392,5.339551075,0.03318525,0.5060442,0.043,0.12924795,0.027574867,0.03324975,37.99422
1574275393,4.269734467,0.0323449,0.4827549,0.04257,0.11610235,0.029715933,0.032407766,37.99422
1574275394,1.971412675,0.03267075,0.4578168,0.0430344,0.115503267,0.0299404,0.03273425,37.99422
1574275395,1.753934774,0.0334425,0.18593655,0.0431032,0.115314983,0.029871333,0.0335075,37.99422
1574275396,1.283691178,0.03263645,0.0207474,0.0429312,0.11538345,0.029974933,0.032699884,37.99422
1574275397,0.962994701,0.032242,0.020730225,0.043,0.115366333,0.029974933,0.032304666,37.99422
1574275398,0.87594674,0.03243065,0.020833275,0.0428452,0.116222167,0.030164867,0.032493684,37.99422
1574275399,0.885656208,0.03356255,0.020798925,0.042828,0.115605967,0.030078533,0.033627784,37.99422
1574275400,0.90789746,0.03541475,0.02085045,0.0427936,0.115417683,0.0301994,0.035483584,37.99422
1574275401,0.879017558,0.03634085,0.0208161,0.0427764,0.1152294,0.030130333,0.036411484,37.99422
1574275402,0.88576271,0.03647805,0.020833275,0.0427936,0.115195167,0.0301994,0.03654895,37.99422
1574275403,2.51654521,0.03627225,0.02057565,0.042742,0.1157429,0.030527467,0.03634275,37.99422
1574275404,4.037949744,0.03500315,0.73711665,0.0428624,0.114544733,0.030113067,0.035071184,37.99422
1574275405,4.710476899,0.0326879,1.43153625,0.0431548,0.113962767,0.029905867,0.032751434,37.99422
1574275406,4.338499517,0.03153885,1.038726825,0.0429828,0.114031233,0.030113067,0.03160015,37.99422
1574275407,4.416264019,0.03071565,1.1986776,0.0430344,0.113825833,0.030061267,0.03077535,37.99422
1574275408,1.222825056,0.02965235,0.0906153,0.042742,0.115366333,0.030527467,0.029709984,37.99422
1574275409,1.625137872,0.02978955,0.491084775,0.0430688,0.114493383,0.030320267,0.02984745,37.99422
1574275410,1.847159875,0.029498,0.714875025,0.0430688,0.114219517,0.030285733,0.029555334,37.99422
1574275411,3.020976076,0.02834895,1.88358225,0.0434128,0.11322675,0.029974933,0.02840405,37.99422
1574275412,2.097813273,0.0269255,0.85328835,0.043,0.113774483,0.030527467,0.026977834,38.04537
1574275413,1.448042131,0.0261023,0.1090956,0.0428108,0.1149213,0.030303,0.026153034,38.04537
1574275414,3.499668864,0.0258622,1.316893125,0.0430688,0.11343215,0.028628133,0.025912466,38.04537
1574275415,3.49902985,0.025039,1.4215404,0.0426904,0.1134835,0.0301994,0.025087666,38.04537
1574275416,3.307858042,0.02478175,1.4205786,0.0427764,0.113449267,0.030130333,0.024829916,38.04537
1574275417,3.391710931,0.0244216,1.421694975,0.0426904,0.1133808,0.030372067,0.024469066,38.04537
1574275418,2.93277434,0.02464455,1.427877975,0.0429312,0.113808717,0.030113067,0.02469245,38.04537
1574275419,2.820432057,0.0252791,1.493314725,0.0431204,0.11322675,0.030372067,0.025328234,38.04537
1574275420,2.646673392,0.02553635,1.472223825,0.0432236,0.11312405,0.030233933,0.025585984,38.04537
1574275421,2.80191839,0.02683975,1.5206745,0.0432752,0.112935767,0.030337533,0.026891916,38.04537
1574275422,1.609712774,0.0268569,0.297866025,0.0429312,0.113825833,0.0307692,0.0269091,38.04537
1574275423,1.665928292,0.02543345,0.5082426,0.0431376,0.114287983,0.0304066,0.025482884,38.04537
1574275424,1.394134167,0.02402715,0.4812435,0.0430172,0.113723133,0.030061267,0.02407385,38.04537
1574275425,1.527741428,0.022295,0.46059915,0.0430516,0.113517733,0.030044,0.022338334,38.04537
1574275426,1.170692132,0.02193485,0.1094391,0.0428624,0.153348217,0.0300958,0.021977484,38.04537
1574275427,0.909779001,0.02152325,0.0210909,0.0428452,0.126714683,0.030285733,0.021565084,38.04537
1574275428,0.926091619,0.0207858,0.021005025,0.0427936,0.11445915,0.030233933,0.0208262,38.04537
1574275429,0.921565267,0.0198597,0.020798925,0.0428452,0.113825833,0.030182133,0.0198983,38.04537
1574275430,0.91728742,0.0177331,0.020833275,0.0429656,0.113706017,0.0300958,0.017767566,38.04537
1574275431,0.934452058,0.01620675,0.020867625,0.0429312,0.11363755,0.030268467,0.01623825,38.04537
1574275432,0.926091619,0.01517775,0.020867625,0.042828,0.113517733,0.030268467,0.01520725,38.04537
1574275433,1.01264257,0.0147833,0.10596975,0.0429312,0.1140997,0.030216667,0.014812034,38.04537
1574275434,0.982963901,0.0150234,0.092040825,0.043,0.113654667,0.030216667,0.0150526,38.04537
1574275435,0.959160614,0.0147833,0.1029126,0.0428968,0.113397917,0.030233933,0.014812034,38.04537
1574275436,1.360639162,0.01377145,0.448731225,0.0430344,0.113106933,0.030078533,0.013798216,38.04537
1574275437,1.525540378,0.0124166,0.50985705,0.0430344,0.11291865,0.029905867,0.012440734,38.04537
1574275438,1.973773479,0.0120393,0.46891185,0.0427248,0.113603317,0.0299404,0.0120627,38.04537
1574275439,2.032971062,0.0121079,0.4500537,0.0426388,0.113192517,0.030044,0.012131434,38.04537
1574275440,1.586619504,0.01318835,0.04647555,0.042398,0.1132781,0.0301476,0.013213984,38.04537
1574275441,1.513771862,0.01490335,0.02194965,0.042398,0.113089817,0.030164867,0.014932316,38.04537
1574275442,1.097276476,0.016121,0.021279825,0.0427764,0.112935767,0.030182133,0.016152334,38.04537
1574275443,0.894726662,0.01678985,0.0208848,0.042828,0.113551967,0.030303,0.016822484,38.04537
1574275444,1.079455075,0.01715,0.020798925,0.0429484,0.112935767,0.0301476,0.017183334,38.04537
1574275445,0.93675961,0.01864205,0.020730225,0.042828,0.112798833,0.0299404,0.018678284,38.04537
1574275446,1.006855939,0.0199626,0.02078175,0.0427936,0.134605467,0.029871333,0.0200014,38.04537
1574275447,0.994306406,0.02080295,0.020764575,0.0428452,0.1126619,0.029871333,0.020843384,38.04537
1574275448,1.035451833,0.0216433,0.0209535,0.0428796,0.113295217,0.029785,0.021685366,38.04537
1574275449,1.164994253,0.0224322,0.02119395,0.0427076,0.112833067,0.029819533,0.0224758,38.04537
1574275450,1.663123728,0.02419865,0.022035525,0.0423292,0.112798833,0.0297332,0.024245684,38.04537
1574275451,1.662679968,0.02618805,0.022001175,0.0423292,0.112542083,0.029802267,0.02623895,38.04537
1574275452,1.620860026,0.0300125,0.022001175,0.0424496,0.112524967,0.029819533,0.030070834,38.04537
1574275453,1.572348182,0.03249925,0.021863775,0.042312,0.139535067,0.029871333,0.032562416,38.04537
1574275454,1.223730327,0.0347802,0.021314175,0.0426732,0.11250785,0.029785,0.0348478,38.04537
1574275455,1.7772233,0.0371126,0.0204039,0.0427936,0.112233983,0.030009467,0.037184734,38.04537
1574275456,2.524177882,0.03839885,0.020180625,0.0429656,0.11199435,0.0298886,0.038473484,38.04537
1574275457,1.07966808,0.03709545,0.141333075,0.0428968,0.111960117,0.029664133,0.03716755,38.04537
1574275458,0.977390276,0.03610075,0.1567047,0.0428452,0.112593433,0.029646867,0.036170916,38.04537
1574275459,0.873372931,0.03627225,0.1570482,0.0427936,0.112114167,0.030009467,0.03634275,38.04537
1574275460,0.800472038,0.0352261,0.157511925,0.0427076,0.11209705,0.030320267,0.035294566,38.04537
1574275461,0.804820886,0.032928,0.15742605,0.0427076,0.11189165,0.0303548,0.032992,38.04537
1574275462,0.804696634,0.03112725,0.15763215,0.0427248,0.111823183,0.030303,0.03118775,38.04537
1574275463,0.948936384,0.02965235,0.157511925,0.042828,0.112268217,0.030216667,0.029709984,38.04537
1574275464,0.857539574,0.02927505,0.156996675,0.0427248,0.11178895,0.0301994,0.02933195,38.04537
1574275465,0.835333824,0.02687405,0.15660165,0.042742,0.11178895,0.030216667,0.026926284,38.04537
1574275466,0.82935194,0.02512475,0.156378375,0.0427592,0.1115322,0.030078533,0.025173584,38.04537
1574275467,1.535764608,0.02454165,0.038523525,0.0431376,0.110916,0.029802267,0.02458935,38.04537
1574275468,1.834557091,0.0244559,0.01803375,0.0432236,0.1113268,0.029923133,0.024503434,38.04537
1574275469,1.816380681,0.02395855,0.018050925,0.0431548,0.1108133,0.0299922,0.024005116,38.04537
1574275470,1.827953942,0.0238728,0.018153975,0.0431892,0.110796183,0.030061267,0.0239192,37.41111
1574275471,1.836758141,0.0241472,0.018188325,0.043172,0.110676367,0.030182133,0.024194134,37.41111
1574275472,1.833048307,0.02440445,0.01817115,0.0432064,0.110625017,0.030130333,0.024451884,37.41111
1574275473,1.832533546,0.02464455,0.018153975,0.043172,0.1112241,0.030113067,0.02469245,37.41111
1574275474,1.881435898,0.02416435,0.0182742,0.0431892,0.11065925,0.030130333,0.024211316,37.41111
1574275475,1.989571334,0.0228095,0.0184803,0.043172,0.110693483,0.029905867,0.022853834,37.41111
1574275476,2.500995859,0.0218834,0.019356225,0.0427592,0.110642133,0.030026733,0.021925934,37.41111
1574275477,2.589517104,0.02124885,0.019459275,0.042656,0.110436733,0.029974933,0.02129015,37.41111
1574275478,2.523361363,0.0197225,0.0193734,0.0426732,0.11096735,0.030009467,0.019760834,37.41111
1574275479,2.491428394,0.0185563,0.019218825,0.0426732,0.110488083,0.029957667,0.018592366,37.41111
1574275480,2.047792647,0.01781885,0.01858335,0.043086,0.1104025,0.030044,0.017853484,37.41111
1574275481,2.047295635,0.017493,0.018600525,0.0431204,0.11014575,0.029923133,0.017527,37.41111
1574275482,2.557158124,0.0169099,0.01940775,0.0426732,0.110316917,0.029974933,0.016942766,37.41111
1574275483,2.513705145,0.0164983,0.0193734,0.0427248,0.1108133,0.029957667,0.016530366,37.41111
1574275484,2.440893005,0.0169442,0.01920165,0.0426388,0.11024845,0.030044,0.016977134,37.41111
1574275485,2.050046947,0.01709855,0.01858335,0.0430172,0.110128633,0.030009467,0.017131784,37.41111
1574275486,1.824670119,0.0169099,0.018222675,0.0431548,0.110060167,0.0300958,0.016942766,37.41111
1574275487,0.610667011,0.0162582,0.02050695,0.0427248,0.110779067,0.030475667,0.0162898,37.41111
1574275488,0.566628268,0.0153664,0.020558475,0.0426904,0.11137815,0.030441133,0.015396266,37.41111
1574275489,0.699578765,0.0143374,0.02057565,0.0427936,0.215344783,0.030372067,0.014365266,37.41111
1574275490,0.749421888,0.01394295,0.020558475,0.0426388,0.253069917,0.030423867,0.01397005,37.41111
1574275491,0.693845385,0.0145089,0.02050695,0.0426388,0.21520785,0.0303548,0.0145371,37.41111
1574275492,0.681455606,0.01510915,0.0204726,0.0426388,0.207625167,0.030268467,0.015138516,37.41111
1574275493,0.561480653,0.0160181,0.020730225,0.0427936,0.112952883,0.0305102,0.016049234,37.41111
1574275494,0.683266147,0.01668695,0.02061,0.0428452,0.1121484,0.167970133,0.016719384,37.41111
1574275495,0.610063498,0.0167041,0.0205413,0.0427764,0.112011467,0.0856772,0.016736566,37.41111
1574275496,0.612033792,0.01610385,0.02050695,0.0427764,0.111703367,0.0889406,0.01613515,37.41111
1574275497,0.66386496,0.01504055,0.02057565,0.042828,0.1115322,0.0884226,0.015069784,37.41111
1574275498,0.774520953,0.0136514,0.0208161,0.0428108,0.111412383,0.0882672,0.013677934,37.41111
1574275499,1.300500806,0.0123137,0.0217092,0.0423636,0.11148085,0.088249933,0.012337634,37.41111
1574275500,1.403399876,0.0113533,0.021932475,0.0422776,0.111395267,0.088077267,0.011375366,37.41111
1574275501,1.47551975,0.01037575,0.02188095,0.0423636,0.111155633,0.193697467,0.010395916,37.41111
1574275502,2.534597366,0.00944965,0.019424925,0.042742,0.110368267,0.086367867,0.009468016,37.41111
1574275503,2.514131155,0.00811195,0.019321875,0.0427764,0.110265567,0.086264267,0.008127716,37.41111
1574275504,0.655611024,0.0067228,0.020592825,0.0430516,0.110950233,0.0870758,0.006735866,37.41111
1574275505,0.649469386,0.00615685,0.02064435,0.0430344,0.144533133,0.074971867,0.006168816,37.41111
1574275506,0.571385376,0.00547085,0.020695875,0.0428624,0.111052933,0.030855533,0.005481484,37.41111
1574275507,1.772927702,0.00591675,0.02050695,0.0431376,0.121836433,0.0278166,0.00592825,37.41111
1574275508,2.264862288,0.00598535,0.020386725,0.0429828,0.110334033,0.0264698,0.005996984,37.41111
1574275509,1.081638374,0.00416745,0.020558475,0.0421744,0.1361802,0.029646867,0.00417555,37.41111
1574275510,0.568243555,0.0031899,0.0205413,0.0420196,0.110676367,0.030821,0.0031961,37.41111
1574275511,0.57158063,0.002744,0.020558475,0.0419164,0.110693483,0.0309246,0.002749334,37.41111
1574275512,0.57108362,0.0023667,0.02050695,0.0418992,0.110916,0.0308728,0.0023713,37.41111
1574275513,0.624778579,0.00224665,0.020592825,0.0418648,0.110847533,0.030803733,0.002251016,37.41111
1574275514,0.72865392,0.0022295,0.020798925,0.0419508,0.110830417,0.030786467,0.002233834,37.41111
1574275515,1.2646805,0.0021609,0.021795075,0.041452,0.11096735,0.0308728,0.0021651,37.41111
1574275516,1.357781347,0.0021266,0.02194965,0.041538,0.110916,0.030803733,0.002130734,37.41111
1574275517,1.335664349,0.0018522,0.021966825,0.0414348,0.110881767,0.0309764,0.0018558,37.41111
1574275518,1.306535943,0.0017836,0.021932475,0.0415208,0.110830417,0.030959133,0.001787066,37.41111
1574275519,1.220144746,0.00183505,0.021898125,0.0414692,0.110727717,0.031097267,0.001838616,37.41111
1574275520,0.839966678,0.0022295,0.02153745,0.0417272,0.110847533,0.0311318,0.002233834,37.41111
1574275521,0.508815216,0.00258965,0.020936325,0.0419508,0.110693483,0.031114533,0.002594684,37.41111
1574275522,0.462060662,0.00282975,0.02098785,0.0420884,0.110693483,0.031045467,0.00283525,37.41111
1574275523,0.539754163,0.0027783,0.0207474,0.0419336,0.110522317,0.031010933,0.0027837,37.41111
1574275524,0.57200664,0.002401,0.020661525,0.041968,0.11055655,0.030993667,0.002405666,37.41111
1574275525,0.627086131,0.0020237,0.020798925,0.0420024,0.11055655,0.031062733,0.002027634,37.41111
1574275526,0.737280615,0.00159495,0.02105655,0.0420712,0.1105052,0.031045467,0.00159805,37.41111
1574275527,1.228842442,0.00135485,0.0219153,0.0415552,0.1106079,0.031149067,0.001357484,37.41111
1574275528,1.328280182,0.0011662,0.02201835,0.0415896,0.110539433,0.031010933,0.001168466,36.73593
1574275529,1.270129872,0.0010633,0.021984,0.0415208,0.110488083,0.030941867,0.001065366,36.73593
1574275530,1.22790167,0.0010633,0.0221901,0.0414176,0.110419617,0.031010933,0.001065366,36.73593
1574275531,1.315961405,0.0010976,0.0219153,0.0414864,0.110334033,0.030890067,0.001099734,36.73593
1574275532,1.381513632,0.0012005,0.0220527,0.0415208,0.146056517,0.0310282,0.001202834,36.73593
1574275533,1.311293049,0.0013034,0.022172925,0.0415208,0.110316917,0.031114533,0.001305934,36.73593
1574275534,2.501297616,0.00121765,0.01954515,0.041968,0.109495317,0.0308728,0.001220016,36.73593
1574275535,2.296440249,0.00104615,0.0191673,0.0420196,0.10942685,0.030890067,0.001048184,36.73593
1574275536,1.841710503,0.00101185,0.018291375,0.0423808,0.109204333,0.030821,0.001013816,36.73593
1574275537,1.841444247,0.0009947,0.0182742,0.042312,0.1091701,0.030803733,0.000996634,36.73593
1574275538,1.85136672,0.001029,0.0183429,0.0423464,0.109135867,0.030890067,0.001031,36.73593
1574275539,1.852520496,0.00097755,0.018325725,0.0423292,0.109101633,0.030941867,0.00097945,36.73593
1574275540,1.848118396,0.0009261,0.018325725,0.0424496,0.109238567,0.030959133,0.0009279,36.73593
1574275541,1.847532633,0.00087465,0.01830855,0.0422948,0.109152983,0.030941867,0.00087635,36.73593
1574275542,1.842722276,0.0008232,0.018291375,0.0423808,0.1089647,0.030959133,0.0008248,36.73593
1574275543,1.848118396,0.00063455,0.01830855,0.042398,0.1096836,0.031010933,0.000635784,36.73593
1574275544,1.849165671,0.000343,0.018360075,0.0425012,0.109255683,0.03108,0.000343666,36.73593
1574275545,1.848171648,8.57E-05,0.018325725,0.0424496,0.109187217,0.031062733,8.59E-05,36.73593
1574275546,1.846538611,0.0002401,0.018291375,0.0425184,0.1089647,0.031062733,0.000240566,36.73593
1574275547,1.840095216,0.00046305,0.018222675,0.0426044,0.108879117,0.030993667,0.00046395,36.73593
1574275548,1.843432291,0.00053165,0.018222675,0.0426216,0.10952955,0.0310282,0.000532684,36.73593
1574275549,1.839509453,0.00063455,0.0182055,0.0426388,0.108947583,0.031045467,0.000635784,36.73593
1574275550,1.84424881,0.0007203,0.01830855,0.0427592,0.108981817,0.03108,0.0007217,36.73593
1574275551,1.950218698,0.0007889,0.01865205,0.0428796,0.109050283,0.0308728,0.000790434,36.73593
1574275552,0.926180371,0.00087465,0.0215718,0.0423636,0.109769183,0.031097267,0.00087635,36.73593
1574275553,1.249379654,0.000686,0.0222588,0.0418992,0.11045385,0.0311836,0.000687334,36.73593
1574275554,1.219061971,0.0007889,0.022310325,0.041882,0.109957467,0.0312872,0.000790434,36.73593
1574275555,1.218600461,0.0009261,0.0899283,0.042054,0.109889,0.031218133,0.0009279,36.73593
1574275556,1.184697197,0.00118335,0.106261725,0.0420712,0.109649367,0.031356267,0.00118565,36.73593
1574275557,0.969935108,0.00156065,0.5153874,0.042742,0.109152983,0.0312872,0.001563684,36.73593
1574275558,0.987277248,0.0015435,0.5130516,0.0427764,0.109889,0.063265067,0.0015465,36.73593
1574275559,1.225150358,0.00190365,0.5002734,0.0428796,0.109409733,0.276594733,0.00190735,36.73593
1574275560,1.204027383,0.0021266,0.4608396,0.0426044,0.109255683,0.292445533,0.002130734,36.73593
1574275561,1.060923658,0.00221235,0.257092575,0.0425012,0.109204333,0.3443146,0.00221665,36.73593
1574275562,0.868385069,0.00241815,0.02085045,0.0424152,0.109238567,0.350461533,0.00242285,36.73593
1574275563,0.927600404,0.00255535,0.02085045,0.0424496,0.109820533,0.352067333,0.002560316,36.73593
1574275564,0.928008662,0.0026411,0.0208848,0.0424324,0.109495317,0.352585333,0.002646234,36.73593
1574275565,1.085969472,0.0027097,0.020936325,0.0426044,0.1092728,0.5263916,0.002714966,36.73593
1574275566,1.136522611,0.00286405,0.020901975,0.0424668,0.109187217,0.559060133,0.002869616,36.73593
1574275567,2.006451965,0.0029155,0.02071305,0.0430516,0.108981817,1.532934667,0.002921166,36.73593
1574275568,1.726563658,0.00300125,0.0208161,0.0428452,0.109717833,1.2253808,0.003007084,36.73593
1574275569,1.497104237,0.0031213,0.02078175,0.0427764,0.109050283,0.845704067,0.003127366,36.73593
1574275570,1.446391344,0.0031213,0.02085045,0.0427248,0.108930467,0.857117333,0.003127366,36.73593
1574275571,2.000860589,0.00310415,0.02078175,0.0430344,0.10881065,1.447274733,0.003110184,36.73593
1574275572,1.624658612,0.00327565,0.0208161,0.0427592,0.108827767,1.004125733,0.003282016,36.73593
1574275573,1.716623434,0.0033271,0.02085045,0.0428796,0.1094782,1.044115333,0.003333566,36.73593
1574275574,2.177565821,0.0032928,0.02071305,0.0431032,0.10891335,1.546575333,0.0032992,36.73593
1574275575,1.286353738,0.00348145,0.020867625,0.0425872,0.108947583,0.6199942,0.003488216,36.73593
1574275576,1.180437101,0.00348145,0.020867625,0.0425184,0.108862,0.5494944,0.003488216,36.73593
1574275577,1.15508953,0.00351575,0.020867625,0.0425528,0.108844883,0.512681867,0.003522584,36.73593
1574275578,1.085294956,0.00351575,0.0208848,0.0425356,0.109443967,0.4290076,0.003522584,36.73593
1574275579,1.087531507,0.00351575,0.02085045,0.0425356,0.108947583,0.429491067,0.003522584,36.73593
1574275580,1.242723254,0.00351575,0.1090956,0.0426388,0.108793533,0.429335667,0.003522584,36.73593
1574275581,1.479105331,0.00355005,0.242150325,0.0426732,0.108536783,0.429560133,0.00355695,36.73593
1574275582,2.237100663,0.0035329,0.51026925,0.0425356,0.10839985,0.424207467,0.003539766,36.73593
1574275583,2.343993571,0.00358435,0.5060442,0.04257,0.109084517,0.4251744,0.003591316,36.73593
1574275584,2.336982163,0.0035672,0.50415495,0.0427076,0.1085539,0.426193133,0.003574134,36.73593
1574275585,2.196931507,0.0035672,0.4661295,0.0425872,0.1084512,0.4261068,0.003574134,36.73593
1574275586,2.171672688,0.0035672,0.554185725,0.0426732,0.108228683,0.427160067,0.003574134,35.69247
1574275587,1.59043584,0.0035672,0.5132577,0.043,0.10809175,0.433393333,0.003574134,35.69247
1574275588,1.580069606,0.00355005,0.5071434,0.0432408,0.108725067,0.4330998,0.00355695,35.69247
1574275589,1.578117063,0.00355005,0.505820925,0.0430344,0.108160217,0.432081067,0.00355695,35.69247
1574275590,1.585359226,0.0035672,0.51129975,0.0431032,0.108160217,0.4334624,0.003574134,35.69247
1574275591,1.581844647,0.0035329,0.5067312,0.0430344,0.107903467,0.433548733,0.003539766,35.69247
1574275592,1.57976785,0.0035329,0.503347725,0.0432408,0.107954817,0.435603467,0.003539766,35.69247
1574275593,1.65298825,0.0035672,0.502866825,0.0432408,0.108622367,0.4369848,0.003574134,35.69247
1574275594,1.695926467,0.0035672,0.5018535,0.043344,0.1462448,0.4362078,0.003574134,35.69247
1574275595,1.688986061,0.0035672,0.50133825,0.04343,0.130189367,0.4349646,0.003574134,35.69247
1574275596,1.663283481,0.00355005,0.501424125,0.0434988,0.1106079,0.433997667,0.00355695,35.69247
1574275597,1.691382365,0.0035329,0.5005482,0.0435676,0.1320722,0.434895533,0.003539766,35.69247
1574275598,1.665537782,0.0035672,0.4999299,0.0436192,0.113004233,0.4342912,0.003574134,35.69247
